479.00	240.00	0.87423	1.1439	15.500	15.995	42.354	59.154	79.369	1391.7	-0.010121	136.04	0.67452	liquid
480.00	240.00	0.87312	1.1453	15.579	16.074	42.520	59.091	79.444	1388.8	-0.010004	135.38	0.67387	liquid
481.00	240.00	0.87200	1.1468	15.658	16.154	42.685	59.028	79.521	1385.8	-0.0098854	134.72	0.67321	liquid
482.00	240.00	0.87087	1.1483	15.737	16.233	42.851	58.966	79.598	1382.9	-0.0097660	134.06	0.67255	liquid
483.00	240.00	0.86974	1.1498	15.816	16.313	43.016	58.904	79.676	1379.9	-0.0096453	133.42	0.67187	liquid
484.00	240.00	0.86860	1.1513	15.895	16.392	43.181	58.842	79.755	1376.9	-0.0095234	132.78	0.67119	liquid
485.00	240.00	0.86746	1.1528	15.974	16.472	43.345	58.781	79.835	1373.9	-0.0094001	132.14	0.67050	liquid
486.00	240.00	0.86632	1.1543	16.053	16.552	43.510	58.720	79.916	1370.8	-0.0092755	131.51	0.66980	liquid
487.00	240.00	0.86517	1.1558	16.132	16.632	43.674	58.659	79.998	1367.8	-0.0091496	130.89	0.66910	liquid
488.00	240.00	0.86402	1.1574	16.212	16.712	43.838	58.598	80.081	1364.7	-0.0090224	130.27	0.66838	liquid
489.00	240.00	0.86286	1.1589	16.291	16.792	44.002	58.538	80.166	1361.6	-0.0088937	129.66	0.66766	liquid
490.00	240.00	0.86169	1.1605	16.371	16.872	44.166	58.478	80.251	1358.5	-0.0087637	129.06	0.66692	liquid
491.00	240.00	0.86052	1.1621	16.450	16.953	44.330	58.418	80.337	1355.3	-0.0086322	128.46	0.66618	liquid
492.00	240.00	0.85935	1.1637	16.530	17.033	44.493	58.359	80.424	1352.2	-0.0084993	127.87	0.66543	liquid
493.00	240.00	0.85817	1.1653	16.610	17.114	44.657	58.299	80.513	1349.0	-0.0083649	127.28	0.66468	liquid
494.00	240.00	0.85698	1.1669	16.690	17.194	44.820	58.240	80.602	1345.9	-0.0082290	126.70	0.66391	liquid
495.00	240.00	0.85579	1.1685	16.770	17.275	44.983	58.181	80.693	1342.7	-0.0080916	126.12	0.66314	liquid
496.00	240.00	0.85460	1.1701	16.850	17.356	45.146	58.123	80.785	1339.4	-0.0079527	125.55	0.66235	liquid
497.00	240.00	0.85340	1.1718	16.930	17.436	45.309	58.065	80.877	1336.2	-0.0078121	124.98	0.66156	liquid
498.00	240.00	0.85219	1.1734	17.010	17.517	45.472	58.007	80.972	1333.0	-0.0076700	124.42	0.66076	liquid
499.00	240.00	0.85098	1.1751	17.090	17.598	45.634	57.949	81.067	1329.7	-0.0075263	123.86	0.65996	liquid
500.00	240.00	0.84976	1.1768	17.171	17.679	45.796	57.892	81.163	1326.4	-0.0073809	123.31	0.65914	liquid
501.00	240.00	0.84854	1.1785	17.251	17.761	45.959	57.834	81.261	1323.1	-0.0072338	122.76	0.65832	liquid
502.00	240.00	0.84731	1.1802	17.332	17.842	46.121	57.777	81.360	1319.8	-0.0070850	122.21	0.65749	liquid
503.00	240.00	0.84608	1.1819	17.412	17.923	46.283	57.721	81.460	1316.4	-0.0069345	121.67	0.65665	liquid
504.00	240.00	0.84484	1.1837	17.493	18.005	46.445	57.664	81.562	1313.1	-0.0067822	121.14	0.65580	liquid
505.00	240.00	0.84360	1.1854	17.574	18.087	46.606	57.608	81.665	1309.7	-0.0066281	120.61	0.65494	liquid
506.00	240.00	0.84235	1.1872	17.655	18.168	46.768	57.552	81.769	1306.3	-0.0064721	120.08	0.65408	liquid
507.00	240.00	0.84109	1.1889	17.736	18.250	46.930	57.497	81.875	1302.9	-0.0063143	119.56	0.65320	liquid
508.00	240.00	0.83983	1.1907	17.817	18.332	47.091	57.442	81.982	1299.4	-0.0061546	119.05	0.65232	liquid
509.00	240.00	0.83856	1.1925	17.898	18.414	47.252	57.387	82.090	1296.0	-0.0059930	118.53	0.65143	liquid
510.00	240.00	0.83729	1.1943	17.980	18.496	47.414	57.332	82.200	1292.5	-0.0058294	118.02	0.65054	liquid
511.00	240.00	0.83601	1.1962	18.061	18.578	47.575	57.277	82.311	1289.0	-0.0056639	117.52	0.64963	liquid
512.00	240.00	0.83473	1.1980	18.143	18.661	47.736	57.223	82.424	1285.5	-0.0054963	117.02	0.64872	liquid
513.00	240.00	0.83344	1.1999	18.224	18.743	47.897	57.169	82.538	1282.0	-0.0053266	116.52	0.64779	liquid
514.00	240.00	0.83214	1.2017	18.306	18.826	48.058	57.115	82.654	1278.5	-0.0051548	116.03	0.64686	liquid
515.00	240.00	0.83084	1.2036	18.388	18.909	48.218	57.062	82.771	1274.9	-0.0049808	115.54	0.64593	liquid
516.00	240.00	0.82953	1.2055	18.470	18.991	48.379	57.009	82.890	1271.3	-0.0048047	115.05	0.64498	liquid
517.00	240.00	0.82821	1.2074	18.552	19.074	48.540	56.956	83.011	1267.7	-0.0046263	114.57	0.64402	liquid
518.00	240.00	0.82689	1.2094	18.635	19.157	48.700	56.903	83.133	1264.1	-0.0044457	114.09	0.64306	liquid
519.00	240.00	0.82556	1.2113	18.717	19.241	48.861	56.851	83.257	1260.5	-0.0042627	113.61	0.64209	liquid
520.00	240.00	0.82422	1.2133	18.799	19.324	49.021	56.799	83.382	1256.8	-0.0040774	113.14	0.64111	liquid
